name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
"Storio Kids Toys LCD Writing Tablet 8.5Inch E-Note Pad Best Birthday Gift for Girls Boys, Multicolor (SC1667)","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61Pg1H7U15L._AC_UL320_.jpg,https://www.amazon.in/Storio-Writing-Tablet-8-5Inch-Birthday/dp/B09CTRPSJR/ref=sr_1_67?qid=1679133652&s=electronics&sr=1-67,3.8,"8,641",,₹237
"boAt Type C A325 Tangle-free, Sturdy Type C Cable with 3A Rapid Charging & 480mbps Data Transmission(Black)","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/71eVAHH3tsL._AC_UL320_.jpg,https://www.amazon.in/boAt-A325-Tangle-Free-Charging-Transmission/dp/B08WRBG3XW/ref=sr_1_68?qid=1679133652&s=electronics&sr=1-68,4.1,"14,024",₹199,₹499
"boAt Flash Edition Smart Watch with Activity Tracker, Multiple Sports Modes, 1.3"" Screen, 170+ Watch Faces, Sleep Monitor,...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61hVGtfIXGL._AC_UL320_.jpg,https://www.amazon.in/boAt-Flash-Smartwatch-Resistance-Lightning/dp/B0949SBKMP/ref=sr_1_69?qid=1679133652&s=electronics&sr=1-69,4.0,"28,260","₹1,199","₹6,990"
"pTron Tangent Evo, 14Hrs Playback, Bluetooth 5.0 Earphones, In-Ear Headphones with Mic, Deep Bass, Clear Calls, IPX4 Water...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/51zLZReyZVL._AC_UL320_.jpg,https://www.amazon.in/Tangent-Evo-Headphones-Resistance-Assistance/dp/B097RXPRMJ/ref=sr_1_70?qid=1679133652&s=electronics&sr=1-70,3.8,"76,999",₹599,"₹2,299"
"Samsung Galaxy M04 Dark Blue, 4GB RAM, 64GB Storage | Upto 8GB RAM with RAM Plus | MediaTek Helio P35 | 5000 mAh Battery","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/81t6Av5DvXL._AC_UL320_.jpg,https://www.amazon.in/Samsung-Galaxy-Storage-MediaTek-Battery/dp/B0BMGB3CH9/ref=sr_1_71?qid=1679133652&s=electronics&sr=1-71,4.0,"1,754","₹8,499","₹11,999"
"JBL C100SI Wired In Ear Headphones with Mic, JBL Pure Bass Sound, One Button Multi-function Remote, Angled Buds for Comfor...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/51Q8DUDT2eL._AC_UL320_.jpg,https://www.amazon.in/JBL-C100SI-Ear-Headphones-Black/dp/B01DEWVZ2C/ref=sr_1_72?qid=1679133652&s=electronics&sr=1-72,4.1,"194,685",₹599,"₹1,299"
"Logitech B170 Wireless Mouse, 2.4 GHz with USB Nano Receiver, Optical Tracking, 12-Months Battery Life, Ambidextrous, PC/M...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/516LU0H963L._AC_UL320_.jpg,https://www.amazon.in/Logitech-B170-Wireless-Mouse-Black/dp/B01J0XWYKQ/ref=sr_1_73?qid=1679133652&s=electronics&sr=1-73,4.4,"63,020",₹595,₹895
"Echo Dot (3rd Gen) - Alexa smart speaker for music, smart home, kids learning & added Bluetooth control","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61EXU8BuGZL._AC_UL320_.jpg,https://www.amazon.in/Echo-Dot-3rd-Gen/dp/B07PFFMP9P/ref=sr_1_74?qid=1679133652&s=electronics&sr=1-74,4.4,"98,293","₹2,499","₹4,499"
"Fire-Boltt Invincible Plus 1.43"" AMOLED Display Smartwatch with Bluetooth Calling, TWS Connection, 300+ Sports Modes, 110 ...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/71dxFO2yAwL._AC_UL320_.jpg,https://www.amazon.in/Fire-Boltt-Invincible-Smartwatch-Bluetooth-Connection/dp/B0BRMWKZZN/ref=sr_1_75?qid=1679133654&s=electronics&sr=1-75,Get,FREE Delivery by Amazon,"₹4,499","₹21,000"
"GM 3060 E-Book 4 + 1 Power Strip 240 Volts with Master Switch, Indicator, Safety Shutter & 4 International sockets, Red & ...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/519RgXY+lRL._AC_UL320_.jpg,https://www.amazon.in/GM-Modular-3060-Book-Multicolour/dp/B008XT42JU/ref=sr_1_76?qid=1679133654&s=electronics&sr=1-76,4.5,"51,402",₹535,₹590
"OneAssist 1 Year Extended Warranty for Smartwatch up to 3000 - Email Delivery Within 2 Hours, No Physical Kit","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61ARj+szfWL._AC_UL320_.jpg,https://www.amazon.in/OneAssist-Year-Extended-Warranty-Smartwatch/dp/B0BC14J87T/ref=sr_1_77?qid=1679133654&s=electronics&sr=1-77,4.0,"1,387",₹59,₹138
"HP X1000 Wired USB Mouse with 3 Handy Buttons, Fast-Moving Scroll Wheel and Optical Sensor works on most Surfaces, 3 years...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61KSceiLHwL._AC_UL320_.jpg,https://www.amazon.in/HP-X1000-Wired-Mouse-Black/dp/B009VCGPSY/ref=sr_1_78?qid=1679133654&s=electronics&sr=1-78,4.3,"55,589",₹349,₹649
"HP v236w USB 2.0 64GB Pen Drive, Metal","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61xNG4wjOuL._AC_UL320_.jpg,https://www.amazon.in/HP-v236w-64GB-USB-Drive/dp/B01L8ZNWN2/ref=sr_1_79?qid=1679133654&s=electronics&sr=1-79,4.2,"66,790",₹468,"₹1,500"
boAt BassHeads 900 On-Ear Wired Headphones with Mic (White),"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/71r6AArbBBL._AC_UL320_.jpg,https://www.amazon.in/Heads-900-Wired-Headphones-White/dp/B078W65FJ7/ref=sr_1_80?qid=1679133654&s=electronics&sr=1-80,4.2,"92,346",₹599,"₹2,490"
"Boult Audio Z40 True Wireless in Ear Earbuds with 60H Playtime, Zen™ ENC Mic, Low Latency Gaming, Type-C Fast Charging, Ma...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61LlQRdDZ2L._AC_UL320_.jpg,https://www.amazon.in/Boult-Audio-Wireless-Playtime-Bluetooth/dp/B0BQN2RMJF/ref=sr_1_81?qid=1679133654&s=electronics&sr=1-81,3.9,"1,320","₹1,499","₹4,999"
SanDisk Cruzer Blade 64GB USB 2.0 Flash Drive,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/612spb+L0xL._AC_UL320_.jpg,https://www.amazon.in/SanDisk-Cruzer-Blade-Flash-Drive/dp/B00BX5FOCK/ref=sr_1_82?qid=1679133654&s=electronics&sr=1-82,4.2,"43,913",₹389,"₹1,100"
"Samsung Galaxy M33 5G (Deep Ocean Blue, 6GB, 128GB Storage) | 6000mAh Battery | Upto 12GB RAM with RAM Plus | Travel Adapt...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/81xvGbBFNhL._AC_UL320_.jpg,https://www.amazon.in/Samsung-Storage-6000mAh-Purchased-Separately/dp/B09TWDYSWQ/ref=sr_1_83?qid=1679133654&s=electronics&sr=1-83,4.1,"24,863",,
"SanDisk Ultra® microSDXC™ UHS-I Card, 128GB, 140MB/s R, 10 Y Warranty, for Smartphones","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/71jsEFJtRRL._AC_UL320_.jpg,https://www.amazon.in/SanDisk-Ultra%C2%AE-microSDXCTM-Warranty-Smartphones/dp/B0BDYVC5TD/ref=sr_1_84?qid=1679133654&s=electronics&sr=1-84,4.4,"71,768",₹868,"₹1,800"
"Redmi 10A (Sea Blue, 4GB RAM, 64GB Storage) | 2 Ghz Octa Core Helio G25 | 5000 mAh Battery | Finger Print Sensor | Upto 5G...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/71WC+Qz1KgL._AC_UL320_.jpg,https://www.amazon.in/Redmi-Storage-Battery-Finger-Booster/dp/B09XB7DPW1/ref=sr_1_85?qid=1679133654&s=electronics&sr=1-85,4.0,"15,480","₹8,599","₹11,999"
"OnePlus Nord Buds True Wireless in Ear Earbuds with Mic, 12.4mm Titanium Drivers, Playback:Up to 30hr case, 4-Mic Design +...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/51eIHcTAdeL._AC_UL320_.jpg,https://www.amazon.in/OnePlus-Wireless-Earbuds-Titanium-Playback/dp/B0B4VV75ZW/ref=sr_1_86?qid=1679133654&s=electronics&sr=1-86,4.2,"23,720","₹2,799","₹2,999"
"MI Cordless Beard Trimmer 1C, with 20 length settings, 60 MInutes of usage, & USB Fast charging, black","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/51JB4TcLtDL._AC_UL320_.jpg,https://www.amazon.in/MI-Cordless-Trimmer-settings-charging/dp/B08PS2KXJP/ref=sr_1_87?qid=1679133654&s=electronics&sr=1-87,4.2,"52,598","₹1,099","₹1,999"
"Fire-Boltt Gladiator 1.96"" Biggest Display Smart Watch with Bluetooth Calling, Voice Assistant &123 Sports Modes, 8 Unique...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/71IqWwSIxwL._AC_UL320_.jpg,https://www.amazon.in/Fire-Boltt-Gladiator-Bluetooth-Assistant-Interactions/dp/B0BP18W8TM/ref=sr_1_88?qid=1679133654&s=electronics&sr=1-88,4.0,"3,897","₹2,499","₹9,999"
"Redmi Note 11 (Space Black, 4GB RAM, 64GB Storage)|90Hz FHD+ AMOLED Display | Qualcomm® Snapdragon™ 680-6nm | 33W Charger ...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/71yTvU9VgdL._AC_UL320_.jpg,https://www.amazon.in/Redmi-Storage-Qualcomm%C2%AE-SnapdragonTM-Included/dp/B09QS8V5N8/ref=sr_1_89?qid=1679133654&s=electronics&sr=1-89,4.1,"53,671","₹11,999","₹17,999"
"OnePlus 11 5G (Titan Black, 16GB RAM, 256GB Storage)","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/71K84j2O8wL._AC_UL320_.jpg,https://www.amazon.in/OnePlus-Titan-Black-256GB-Storage/dp/B0BQJLVSC2/ref=sr_1_90?qid=1679133654&s=electronics&sr=1-90,4.2,820,,"₹61,999"
"Dell USB Wireless Keyboard and Mouse Set- KM3322W, Anti-Fade & Spill-Resistant Keys, up to 36 Month Battery Life, 3Y Advan...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/415yl0HeDQL._AC_UL320_.jpg,https://www.amazon.in/Dell-Wireless-Keyboard-Mouse-Spill-Resistant/dp/B09T3H12GV/ref=sr_1_91?qid=1679133654&s=electronics&sr=1-91,4.2,"34,720","₹1,299","₹2,499"
"Mi 10000mAH Li-Polymer, Micro-USB and Type C Input Port, Power Bank 3i with 18W Fast Charging (Midnight Black)","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/71Rcb9pnbEL._AC_UL320_.jpg,https://www.amazon.in/10000mAH-Li-Polymer-Power-Charging-Midnight/dp/B08HVL8QN3/ref=sr_1_92?qid=1679133654&s=electronics&sr=1-92,4.3,"135,528","₹1,199","₹2,199"
Classmate Octane Neon- Blue Gel Pens(Pack of 5)|Smooth Writing Pen|Attractive body colour for Boys & Girls|Waterproof ink ...,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61QCRTRMA0L._AC_UL320_.jpg,https://www.amazon.in/Classmate-Octane-Neon-Pack-5/dp/B07KCMR8D6/ref=sr_1_93?qid=1679133654&s=electronics&sr=1-93,4.3,"6,373",,₹50
"Oppo F21s Pro (Dawnlight Gold, 8GB RAM, 128 Storage) with No Cost EMI/Additional Exchange Offers","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/71e-HtTY61L._AC_UL320_.jpg,https://www.amazon.in/Oppo-Dawnlight-Storage-Additional-Exchange/dp/B0BD5J36FC/ref=sr_1_94?qid=1679133654&s=electronics&sr=1-94,3.9,618,"₹21,999","₹27,999"
"ZEBRONICS Zeb-Bro in Ear Wired Earphones with Mic, 3.5mm Audio Jack, 10mm Drivers, Phone/Tablet Compatible(Green)","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61+0KSoFrOL._AC_UL320_.jpg,https://www.amazon.in/ZEBRONICS-Zeb-Bro-Earphones-Compatible-Green/dp/B09R24JBYV/ref=sr_1_95?qid=1679133654&s=electronics&sr=1-95,3.5,"24,675",₹149,₹399
"realme TechLife Buds T100 Bluetooth Truly Wireless in Ear Earbuds with mic, AI ENC for Calls, Google Fast Pair, 28 Hours T...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61aasAbKvvL._AC_UL320_.jpg,https://www.amazon.in/realme-TechLife-Bluetooth-Wireless-Playback/dp/B0B8VBVVMW/ref=sr_1_96?qid=1679133654&s=electronics&sr=1-96,4.0,"5,532","₹1,499","₹2,999"
"Noise ColorFit Pulse Grand Smart Watch with 1.69""(4.29cm) HD Display, 60 Sports Modes, 150 Watch Faces, Fast Charge, Spo2,...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61Q0R5cdxWL._AC_UL320_.jpg,https://www.amazon.in/Noise-ColorFit-Display-Monitoring-Smartwatches/dp/B09NVPSCQT/ref=sr_1_97?qid=1679133654&s=electronics&sr=1-97,4.0,"99,693","₹1,299","₹3,999"
realme Narzo 50 Pro 5G (Hyper Blue 6GB RAM+128GB Storage) Super AMOLED | Advanced Dimensity 920 5G Gaming Processor | 50% ...,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/81phFG96VXL._AC_UL320_.jpg,https://www.amazon.in/realme-Storage-Dimensity-Processor-Display/dp/B09ZBFD6TJ/ref=sr_1_98?qid=1679133654&s=electronics&sr=1-98,4.1,"5,622","₹17,480","₹21,999"
boAt BassHeads 220 Wired in Ear Earphones with Inline Mic(Black),"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61iSV4o+X-L._AC_UL320_.jpg,https://www.amazon.in/boAt-BassHeads-220-Headphones-Black/dp/B01N0L5N04/ref=sr_1_99?qid=1679133655&s=electronics&sr=1-99,4.1,"276,491",₹399,₹999
"Samsung Galaxy M33 5G (Deep Ocean Blue, 8GB, 128GB Storage) | 6000mAh Battery | Upto 16GB RAM with RAM Plus | Travel Adapt...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/81xvGbBFNhL._AC_UL320_.jpg,https://www.amazon.in/Samsung-Storage-6000mAh-Purchased-Separately/dp/B09TWH8YHM/ref=sr_1_100?qid=1679133655&s=electronics&sr=1-100,4.1,"24,863","₹17,499","₹25,999"
"Fire-Boltt India's No 1 Smartwatch Brand Talk 2 Bluetooth Calling Smartwatch with Dual Button, Hands On Voice Assistance, ...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61j67IC2mnL._AC_UL320_.jpg,https://www.amazon.in/Fire-Boltt-Smartwatch-Bluetooth-Calling-Assistance/dp/B09YV4MW2T/ref=sr_1_101?qid=1679133655&s=electronics&sr=1-101,4.2,"34,718","₹1,799","₹9,999"
"ZEBRONICS Zeb-Bro in Ear Wired Earphones with Mic, 3.5mm Audio Jack, 10mm Drivers, Phone/Tablet Compatible(Blue)","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61+5q4oGJWL._AC_UL320_.jpg,https://www.amazon.in/ZEBRONICS-Zeb-Bro-Earphones-Drivers-Compatible/dp/B09R24HMNW/ref=sr_1_102?qid=1679133655&s=electronics&sr=1-102,3.5,"24,675",₹149,₹399
"Dell MS116 1000Dpi USB Wired Optical Mouse, Led Tracking, Scrolling Wheel, Plug and Play.","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61onAgKP5gL._AC_UL320_.jpg,https://www.amazon.in/Dell-MS116-1000DPI-Wired-Optical/dp/B01HJI0FS2/ref=sr_1_103?qid=1679133655&s=electronics&sr=1-103,4.5,"34,095",₹299,₹650
"Noise Pulse Go Buzz Bluetooth Calling Smart Watch, 1.69"" Clear Display, 550Nits,150+ Watch face, Comfort Strap, Heart Rat...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61wJNP17lEL._AC_UL320_.jpg,https://www.amazon.in/Noise-Bluetooth-Calling-Tracking-Detection/dp/B0B5LW5DFQ/ref=sr_1_104?qid=1679133655&s=electronics&sr=1-104,4.1,"15,012","₹1,699","₹4,999"
"SanDisk Ultra microSD UHS-I Card 32GB, 120MB/s R","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61MHVeEPw3L._AC_UL320_.jpg,https://www.amazon.in/SanDisk-Ultra-microSD-UHS-I-120MB/dp/B08L5HMJVW/ref=sr_1_105?qid=1679133655&s=electronics&sr=1-105,4.4,"71,768",₹369,₹700
"HP w100 480P 30 FPS Digital Webcam with Built-in Mic, Plug and Play Setup, Wide-Angle View for Video Calling on Skype, Zoo...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61HfJn05shL._AC_UL320_.jpg,https://www.amazon.in/HP-Webcam-Wide-Angle-Calling-Microsoft/dp/B08FTFXNNB/ref=sr_1_106?qid=1679133655&s=electronics&sr=1-106,3.7,"3,999",₹397,"₹1,999"
"Samsung Original 25W USB Travel Lightning Adapter for Cellular Phones, Black","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/21x1gw1geuL._AC_UL320_.jpg,https://www.amazon.in/Samsung-EP-TA800NBEGIN-25W-Travel-Adapter/dp/B08VF8V79P/ref=sr_1_107?qid=1679133655&s=electronics&sr=1-107,4.4,"8,339","₹1,199","₹1,699"
"Tygot Adjustable Aluminium Alloy Tripod Stand Holder for Mobile Phones & Camera, 360 mm -1060 mm (42 Inch), 1/4 inch Screw...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/51jx8hycZUL._AC_UL320_.jpg,https://www.amazon.in/Tygot-Adjustable-Aluminium-Tripod-Bracket/dp/B07P8LDZJ5/ref=sr_1_108?qid=1679133655&s=electronics&sr=1-108,3.3,"53,252",₹329,"₹1,999"
"boAt Wave Call Smart Watch, Smart Talk with Advanced Dedicated Bluetooth Calling Chip, 1.69” HD Display with 550 NITS & 7...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61C32Tn1a+L._AC_UL320_.jpg,https://www.amazon.in/boAt-Wave-Call-Dedicated-Multi-Sport/dp/B0B5DDJNH4/ref=sr_1_109?qid=1679133655&s=electronics&sr=1-109,3.8,"23,231","₹1,999","₹7,990"
"Portronics Konnect L 1.2M Fast Charging 3A 8 Pin USB Cable with Charge & Sync Function for iPhone, iPad (Grey)","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/51Sk5hmB7nL._AC_UL320_.jpg,https://www.amazon.in/Portronics-Konnect-POR-1080-Charging-Function/dp/B08CF3B7N1/ref=sr_1_110?qid=1679133655&s=electronics&sr=1-110,4.2,"17,708",₹149,₹399
"OnePlus Nord 2T 5G (Jade Fog, 12GB RAM, 256GB Storage)","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61ahn9N38zL._AC_UL320_.jpg,https://www.amazon.in/OnePlus-Nord-Jade-256GB-Storage/dp/B0B3D39RKV/ref=sr_1_111?qid=1679133655&s=electronics&sr=1-111,4.3,"21,232",,"₹33,999"
"boAt Airdopes 172 True Wireless in Ear Earbuds with ENx™ Tech, Beast Mode, 35H Playtime, 11mm Drivers, ASAP™ Charge, IPX4,...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/519iRucAMDL._AC_UL320_.jpg,https://www.amazon.in/boAt-Airdopes-172-Wireless-Playtime/dp/B0BNPSTPP1/ref=sr_1_112?qid=1679133655&s=electronics&sr=1-112,3.8,"48,615",₹999,"₹2,990"
Panasonic CR-2032/5BE Lithium Coin Battery - Pack of 5,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/71veSubNjuL._AC_UL320_.jpg,https://www.amazon.in/Panasonic-Lithium-CR2032-5BE-Battery/dp/B00LVMTA2A/ref=sr_1_113?qid=1679133655&s=electronics&sr=1-113,4.4,"27,401",₹200,₹250
"OnePlus Nord Wired Earphones with mic, 3.5mm Audio Jack, Enhanced bass with 9.2mm Dynamic Drivers, in-Ear Wired Earphone -...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/51Kb3NDy1AL._AC_UL320_.jpg,https://www.amazon.in/OnePlus-Earphones-Enhanced-Dynamic-Earphone/dp/B0B937R948/ref=sr_1_114?qid=1679133655&s=electronics&sr=1-114,4.1,"2,400",₹799,"₹1,299"
"MI 10000mAh Lithium Ion, Lithium Polymer Power Bank Pocket Pro with 22.5 Watt Fast Charging, Dual Input Ports(Micro-USB an...","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/71pBjes-NTS._AC_UL320_.jpg,https://www.amazon.in/Pocket-10000mAh-Triple-Charging-Delivery/dp/B08MC57J31/ref=sr_1_115?qid=1679133655&s=electronics&sr=1-115,4.3,"16,857","₹1,598","₹2,499"
"pTron Bullet Pro 36W PD Quick Charger, 3 Port Fast Car Charger Adapter - Compatible with All Smartphones & Tablets (Black)","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61aBH+cXL2L._AC_UL320_.jpg,https://www.amazon.in/PTron-Bullet-Pro-Lightweight-Smartphones/dp/B07WG8PDCW/ref=sr_1_116?qid=1679133655&s=electronics&sr=1-116,4.0,"15,889",₹349,"₹1,299"
Boya ByM1 Auxiliary Omnidirectional Lavalier Condenser Microphone with 20ft Audio Cable (Black),"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/41UYenF+lnL._AC_UL320_.jpg,https://www.amazon.in/Boya-Omnidirectional-Lavalier-Condenser-Microphone/dp/B076B8G5D8/ref=sr_1_117?qid=1679133655&s=electronics&sr=1-117,4.0,"70,316",₹789,"₹1,995"
HP 680 Original Ink Advantage Cartridge (Black),"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/71kSLhL3NDL._AC_UL320_.jpg,https://www.amazon.in/HP-Original-Advantage-Cartridge-Black/dp/B014AKZMNK/ref=sr_1_118?qid=1679133655&s=electronics&sr=1-118,4.2,"36,860",,₹886
Samsung EVO Plus 64GB microSDXC UHS-I U1 130MB/s Full HD & 4K UHD Memory Card with Adapter (MB-MC64KA),"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/61rnCkrurxL._AC_UL320_.jpg,https://www.amazon.in/Samsung-microSDXC-Memory-Adapter-MB-MC64KA/dp/B09MT6XSFW/ref=sr_1_119?qid=1679133655&s=electronics&sr=1-119,4.3,"142,840",₹489,"₹1,899"
"OnePlus Nord Buds CE Truly Wireless Bluetooth in Ear Earbuds (Mist Grey, True Wireless)","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/41+o3c8Qo+L._AC_UL320_.jpg,https://www.amazon.in/OnePlus-Truly-Wireless-Bluetooth-Earbuds/dp/B0BLNR4TBT/ref=sr_1_120?qid=1679133655&s=electronics&sr=1-120,3.8,546,"₹2,299","₹2,699"
"Nokia 105 Single SIM, Keypad Mobile Phone with Wireless FM Radio | Charcoal","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/51GSe9rxsoL._AC_UL320_.jpg,https://www.amazon.in/Nokia-105-Single-Wireless-Charcoal/dp/B0BV28HYD7/ref=sr_1_121?qid=1679133655&s=electronics&sr=1-121,3.8,"4,022","₹1,299","₹1,599"
Portronics MODESK POR-122 Universal Mobile Tabletop Holder (Black),"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/I/51u2MqPaQwL._AC_UL320_.jpg,https://www.amazon.in/Portronics-POR-122-MODESK-Universal-Mobile/dp/B07N8RQ6W7/ref=sr_1_122?qid=1679133655&s=electronics&sr=1-122,4.1,"17,436",₹99,₹699
MI Xiaomi Wireless Home Security Camera 2i 2022 Edition | Full HD Picture | 360 View | 2MP | AI Powered Motion Detection |...,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51hkb1CYemL._AC_UL320_.jpg,https://www.amazon.in/MI-Wireless-Security-Detection-Enhanced/dp/B0B51WPT24/ref=sr_1_123?qid=1679133657&s=electronics&sr=1-123,4.3,"46,362","₹2,960","₹4,499"
"JBL C50HI, Wired in Ear Headphones with Mic, One Button Multi-Function Remote, Lightweight & Comfortable fit (Black)","tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61bKM6CSSFL._AC_UL320_.jpg,https://www.amazon.in/JBL-C50HI-Ear-Headphones-Black/dp/B07JQKQ91F/ref=sr_1_124?qid=1679133657&s=electronics&sr=1-124,3.9,"95,654",₹399,₹699
Dell Kb216 Wired Multimedia USB Keyboard with Super Quite Plunger Keys with Spill-Resistant  Black,"tv, audio & cameras",All Electronics,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/811YM2Go9GL._AC_UL320_.jpg,https://www.amazon.in/Dell-KB216-Wired-Multimedia-Keyboard/dp/B00ZYLMQH0/ref=sr_1_125?qid=1679133657&s=electronics&sr=1-125,4.3,"30,080",₹549,"₹1,799"
